,id,Range (km),Battery Level (%),Latitude (°),Longitude (°),Speed (km/h),Maintenance Cost ($),Charging Cost ($),Pin Code,Working Condition,Charging Status,Energy Consumed (kWh),Fast Charge Speed (kW),status,Date,dvr,Make,mgr,Acceleration 0 - 100 km/h,Top Speed,ER,Total Power,Total Torque,Drive,BC,Length,Width,Height,Wheelbase,Gross Vehicle Weight (GVWR),Max. Payload,Cargo Volume,Seats
561,3,92.12,28,25.470101,95.969008,71,244,18,645729,1,0,13.818,142,0,2023-12-14,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
562,3,178.19,44,8.150979,86.299276,76,297,33,825087,1,1,26.7285,135,0,2023-07-16,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
563,3,178.19,44,8.150979,86.299276,76,297,33,825087,1,1,26.7285,135,0,2023-07-16,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
564,3,142.44,37,11.071676,87.326178,67,159,39,120723,1,0,21.366,99,0,2023-01-20,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
565,3,142.44,37,11.071676,87.326178,67,159,39,120723,1,0,21.366,99,0,2023-01-20,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
566,3,41.58,21,10.477919,68.231339,42,205,36,966775,1,1,6.236999999999999,121,1,2023-10-30,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
567,3,41.58,21,10.477919,68.231339,42,205,36,966775,1,1,6.236999999999999,121,1,2023-10-30,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
568,3,454.78,100,19.756244,86.077925,116,62,10,197481,1,1,68.217,144,1,2023-06-08,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
569,3,454.78,100,19.756244,86.077925,116,62,10,197481,1,1,68.217,144,1,2023-06-08,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
570,3,271.45,65,28.633972,69.184762,71,128,23,799423,0,1,40.717499999999994,87,1,2023-05-09,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
571,3,271.45,65,28.633972,69.184762,71,128,23,799423,0,1,40.717499999999994,87,1,2023-05-09,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
572,3,319.01,73,9.481167,77.964485,105,290,18,839671,1,0,47.851499999999994,86,1,2023-09-25,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
573,3,319.01,73,9.481167,77.964485,105,290,18,839671,1,0,47.851499999999994,86,1,2023-09-25,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
574,3,382.38,86,27.543335,70.372581,104,177,36,424181,1,0,57.357,143,1,2023-09-07,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
575,3,382.38,86,27.543335,70.372581,104,177,36,424181,1,0,57.357,143,1,2023-09-07,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
576,3,47.09,19,10.027427,95.152901,47,251,17,444712,1,1,7.0635,55,1,2023-06-26,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
577,3,47.09,19,10.027427,95.152901,47,251,17,444712,1,1,7.0635,55,1,2023-06-26,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
578,3,417.48,90,27.624089,92.463167,87,214,10,808229,1,1,62.622,124,0,2023-03-31,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
579,3,417.48,90,27.624089,92.463167,87,214,10,808229,1,1,62.622,124,0,2023-03-31,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
580,3,59.55,22,17.079659,68.474641,88,124,26,437235,1,1,8.9325,88,1,2023-05-07,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
581,3,59.55,22,17.079659,68.474641,88,124,26,437235,1,1,8.9325,88,1,2023-05-07,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
582,3,373.77,83,29.531682,77.431569,62,166,26,365298,1,1,56.06549999999999,113,0,2023-08-18,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
583,3,373.77,83,29.531682,77.431569,62,166,26,365298,1,1,56.06549999999999,113,0,2023-08-18,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
584,3,109.21,31,21.228284,88.198178,110,137,30,315302,1,1,16.3815,93,1,2023-01-31,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
585,3,109.21,31,21.228284,88.198178,110,137,30,315302,1,1,16.3815,93,1,2023-01-31,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
586,3,157.5,43,19.115622,90.180104,111,300,11,300538,0,1,23.625,122,0,2023-02-04,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
587,3,157.5,43,19.115622,90.180104,111,300,11,300538,0,1,23.625,122,0,2023-02-04,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
588,3,324.08,75,11.256715,82.978516,113,245,24,845749,1,1,48.611999999999995,99,0,2023-08-07,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
589,3,324.08,75,11.256715,82.978516,113,245,24,845749,1,1,48.611999999999995,99,0,2023-08-07,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
590,3,441.84,98,13.52326,72.901467,78,51,37,831428,1,0,66.276,57,0,2023-03-29,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
591,3,441.84,98,13.52326,72.901467,78,51,37,831428,1,0,66.276,57,0,2023-03-29,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
592,3,145.49,38,36.730727,74.172534,50,232,8,649749,1,1,21.8235,124,1,2023-02-14,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
593,3,145.49,38,36.730727,74.172534,50,232,8,649749,1,1,21.8235,124,1,2023-02-14,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
594,3,209.29,52,24.938244,95.15542,113,197,16,207613,1,0,31.393499999999996,116,1,2023-08-27,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
595,3,209.29,52,24.938244,95.15542,113,197,16,207613,1,0,31.393499999999996,116,1,2023-08-27,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
596,3,426.48,94,15.380415,82.166589,58,261,15,296995,1,1,63.972,59,0,2023-11-19,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
597,3,426.48,94,15.380415,82.166589,58,261,15,296995,1,1,63.972,59,0,2023-11-19,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
598,3,52.22,21,15.953061,85.209026,85,150,9,413167,1,1,7.832999999999999,133,1,2023-06-12,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
599,3,52.22,21,15.953061,85.209026,85,150,9,413167,1,1,7.832999999999999,133,1,2023-06-12,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
600,3,67.3,23,12.637092,88.451722,69,274,29,218048,1,0,10.094999999999999,145,0,2023-08-17,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
601,3,67.3,23,12.637092,88.451722,69,274,29,218048,1,0,10.094999999999999,145,0,2023-08-17,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
602,3,31.28,17,26.232982,81.403826,97,262,10,286792,1,1,4.692,80,0,2023-07-29,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
603,3,31.28,17,26.232982,81.403826,97,262,10,286792,1,1,4.692,80,0,2023-07-29,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
604,3,265.25,62,34.510141,68.347865,80,292,22,377093,1,0,39.7875,74,1,2023-07-21,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
605,3,265.25,62,34.510141,68.347865,80,292,22,377093,1,0,39.7875,74,1,2023-07-21,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
606,3,125.3,36,24.179548,90.857643,87,71,24,802816,1,0,18.794999999999998,124,1,2023-07-17,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
607,3,125.3,36,24.179548,90.857643,87,71,24,802816,1,0,18.794999999999998,124,1,2023-07-17,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
608,3,178.06,45,20.70756,93.377087,91,173,24,592108,1,1,26.709,144,0,2023-09-19,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
609,3,178.06,45,20.70756,93.377087,91,173,24,592108,1,1,26.709,144,0,2023-09-19,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
610,3,31.5,19,26.155487,84.94957,117,227,31,616575,1,1,4.725,109,0,2023-03-04,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
611,3,31.5,19,26.155487,84.94957,117,227,31,616575,1,1,4.725,109,0,2023-03-04,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
612,3,11.64,15,8.790726,70.964008,79,261,27,745619,1,1,1.746,92,1,2023-12-10,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
613,3,11.64,15,8.790726,70.964008,79,261,27,745619,1,1,1.746,92,1,2023-12-10,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
614,3,32.88,19,27.013698,81.916304,110,160,13,317953,1,1,4.932,129,1,2023-09-15,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
615,3,32.88,19,27.013698,81.916304,110,160,13,317953,1,1,4.932,129,1,2023-09-15,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
616,3,207.94,53,22.619633,81.029828,42,265,30,922370,1,0,31.191,97,0,2023-08-20,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
617,3,207.94,53,22.619633,81.029828,42,265,30,922370,1,0,31.191,97,0,2023-08-20,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
618,3,365.98,80,26.203783,76.069974,68,160,25,915372,1,0,54.897,118,0,2023-09-29,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
619,3,365.98,80,26.203783,76.069974,68,160,25,915372,1,0,54.897,118,0,2023-09-29,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
620,3,14.26,15,11.665356,80.825729,84,198,29,272499,1,1,2.139,95,1,2023-09-06,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
621,3,14.26,15,11.665356,80.825729,84,198,29,272499,1,1,2.139,95,1,2023-09-06,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
622,3,410.29,91,16.6046,95.717152,109,58,34,193328,1,1,61.5435,134,1,2023-08-09,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
623,3,410.29,91,16.6046,95.717152,109,58,34,193328,1,1,61.5435,134,1,2023-08-09,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
624,3,379.61,83,10.354862,91.527902,72,63,36,877213,1,1,56.9415,78,1,2023-05-15,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
625,3,379.61,83,10.354862,91.527902,72,63,36,877213,1,1,56.9415,78,1,2023-05-15,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
626,3,369.02,84,11.338187,79.20968,40,79,27,904157,1,1,55.352999999999994,59,1,2023-12-12,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
627,3,369.02,84,11.338187,79.20968,40,79,27,904157,1,1,55.352999999999994,59,1,2023-12-12,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
628,3,355.37,79,34.327662,90.830498,72,89,27,218353,1,1,53.3055,122,1,2023-01-24,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
629,3,355.37,79,34.327662,90.830498,72,89,27,218353,1,1,53.3055,122,1,2023-01-24,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
630,3,334.56,76,11.562827,78.952929,67,288,30,365169,1,1,50.184,145,0,2023-08-07,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
631,3,334.56,76,11.562827,78.952929,67,288,30,365169,1,1,50.184,145,0,2023-08-07,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
632,3,219.67,52,21.577181,77.458919,64,156,10,639586,1,1,32.9505,139,1,2023-04-06,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
633,3,219.67,52,21.577181,77.458919,64,156,10,639586,1,1,32.9505,139,1,2023-04-06,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
634,3,50.02,22,33.269306,80.659393,68,240,33,772218,1,0,7.503,147,0,2023-11-21,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
635,3,50.02,22,33.269306,80.659393,68,240,33,772218,1,0,7.503,147,0,2023-11-21,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
636,3,52.86,20,31.10521,75.44599,53,182,18,287407,0,0,7.928999999999999,131,1,2023-08-15,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
637,3,52.86,20,31.10521,75.44599,53,182,18,287407,0,0,7.928999999999999,131,1,2023-08-15,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
638,3,322.52,72,16.538801,86.056646,56,72,10,690131,0,1,48.37799999999999,132,1,2023-02-23,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
639,3,322.52,72,16.538801,86.056646,56,72,10,690131,0,1,48.37799999999999,132,1,2023-02-23,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
640,3,123.31,34,28.488562,89.307412,103,252,14,429975,1,1,18.4965,73,1,2023-10-06,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
641,3,123.31,34,28.488562,89.307412,103,252,14,429975,1,1,18.4965,73,1,2023-10-06,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
642,3,157.25,43,31.331083,79.717084,118,98,39,941454,0,0,23.5875,53,1,2023-09-02,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
643,3,157.25,43,31.331083,79.717084,118,98,39,941454,0,0,23.5875,53,1,2023-09-02,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
644,3,285.13,67,22.763588,84.297748,99,244,12,924242,1,0,42.7695,66,1,2023-05-24,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
645,3,285.13,67,22.763588,84.297748,99,244,12,924242,1,0,42.7695,66,1,2023-05-24,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
646,3,314.6,72,28.21855,96.90759,44,125,34,295999,1,0,47.190000000000005,68,1,2023-04-25,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
647,3,314.6,72,28.21855,96.90759,44,125,34,295999,1,0,47.190000000000005,68,1,2023-04-25,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
648,3,110.34,31,24.551426,82.730485,91,91,29,333307,1,1,16.551,137,0,2023-07-25,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
649,3,110.34,31,24.551426,82.730485,91,91,29,333307,1,1,16.551,137,0,2023-07-25,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
650,3,234.63,56,21.716529,72.684501,101,82,38,885851,1,1,35.1945,56,0,2023-09-07,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
651,3,234.63,56,21.716529,72.684501,101,82,38,885851,1,1,35.1945,56,0,2023-09-07,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
652,3,82.64,26,14.35007,85.486879,43,99,35,587113,1,0,12.395999999999999,52,1,2023-11-16,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
653,3,82.64,26,14.35007,85.486879,43,99,35,587113,1,0,12.395999999999999,52,1,2023-11-16,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
654,3,275.03,65,17.540664,76.823901,104,283,28,329837,1,0,41.25449999999999,80,1,2023-01-29,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
655,3,275.03,65,17.540664,76.823901,104,283,28,329837,1,0,41.25449999999999,80,1,2023-01-29,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
656,3,85.31,28,18.295118,69.703961,56,258,37,471455,1,1,12.7965,120,0,2023-01-07,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
657,3,85.31,28,18.295118,69.703961,56,258,37,471455,1,1,12.7965,120,0,2023-01-07,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
658,3,158.14,40,13.692609,78.162633,72,148,35,497579,0,1,23.720999999999997,70,1,2023-01-09,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
659,3,158.14,40,13.692609,78.162633,72,148,35,497579,0,1,23.720999999999997,70,1,2023-01-09,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
660,3,211.58,53,36.139523,78.388177,102,94,25,996244,1,1,31.737000000000002,61,0,2023-12-28,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
661,3,211.58,53,36.139523,78.388177,102,94,25,996244,1,1,31.737000000000002,61,0,2023-12-28,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
662,3,120.33,34,25.229956,89.997677,95,275,13,969281,1,0,18.0495,149,0,2023-12-05,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
663,3,120.33,34,25.229956,89.997677,95,275,13,969281,1,0,18.0495,149,0,2023-12-05,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
664,3,371.21,82,28.887007,85.21002,97,187,27,458696,1,1,55.68149999999999,54,1,2023-01-28,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
665,3,371.21,82,28.887007,85.21002,97,187,27,458696,1,1,55.68149999999999,54,1,2023-01-28,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
666,3,336.69,76,15.513601,78.858632,98,148,12,844645,1,0,50.503499999999995,108,0,2023-01-06,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
667,3,336.69,76,15.513601,78.858632,98,148,12,844645,1,0,50.503499999999995,108,0,2023-01-06,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
668,3,127.45,36,22.13459,84.955595,57,145,33,314069,1,0,19.1175,84,0,2023-11-16,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
669,3,127.45,36,22.13459,84.955595,57,145,33,314069,1,0,19.1175,84,0,2023-11-16,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
670,3,136.08,38,23.913154,92.900429,89,278,30,672278,1,0,20.412000000000003,68,0,2023-07-15,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
671,3,136.08,38,23.913154,92.900429,89,278,30,672278,1,0,20.412000000000003,68,0,2023-07-15,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
672,3,72.34,25,19.685011,84.413276,76,60,22,954749,1,0,10.851,127,1,2023-03-04,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
673,3,72.34,25,19.685011,84.413276,76,60,22,954749,1,0,10.851,127,1,2023-03-04,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
674,3,161.26,44,10.625346,68.313522,119,164,9,413583,1,0,24.188999999999997,80,0,2023-08-15,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
675,3,161.26,44,10.625346,68.313522,119,164,9,413583,1,0,24.188999999999997,80,0,2023-08-15,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
676,3,416.13,93,29.494684,79.399091,43,184,32,586290,1,1,62.4195,53,1,2023-12-09,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
677,3,416.13,93,29.494684,79.399091,43,184,32,586290,1,1,62.4195,53,1,2023-12-09,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
678,3,196.23,50,29.112117,78.647436,74,198,33,217069,1,1,29.434499999999996,56,1,2023-09-30,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
679,3,196.23,50,29.112117,78.647436,74,198,33,217069,1,1,29.434499999999996,56,1,2023-09-30,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
680,3,344.16,77,25.379693,83.569404,49,231,27,558877,0,1,51.624,108,0,2023-10-29,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
681,3,344.16,77,25.379693,83.569404,49,231,27,558877,0,1,51.624,108,0,2023-10-29,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
682,3,110.58,33,23.439548,88.634711,69,93,23,557341,1,0,16.587,79,1,2023-04-28,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
683,3,110.58,33,23.439548,88.634711,69,93,23,557341,1,0,16.587,79,1,2023-04-28,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
684,3,252.79,61,22.258794,80.369967,88,58,39,122641,1,1,37.918499999999995,64,1,2023-04-10,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
685,3,252.79,61,22.258794,80.369967,88,58,39,122641,1,1,37.918499999999995,64,1,2023-04-10,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
686,3,181.96,48,21.446757,73.585373,96,73,17,690276,1,0,27.294,113,1,2023-10-03,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
687,3,181.96,48,21.446757,73.585373,96,73,17,690276,1,0,27.294,113,1,2023-10-03,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
688,3,264.03,62,29.793412,82.05349,96,97,25,544193,0,0,39.604499999999994,81,0,2023-02-20,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
689,3,264.03,62,29.793412,82.05349,96,97,25,544193,0,0,39.604499999999994,81,0,2023-02-20,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
690,3,52.66,20,21.980596,76.723426,89,164,8,909327,1,0,7.898999999999999,125,0,2023-08-15,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
691,3,52.66,20,21.980596,76.723426,89,164,8,909327,1,0,7.898999999999999,125,0,2023-08-15,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
692,3,286.31,68,16.314664,92.280895,52,238,16,923045,1,1,42.9465,55,0,2023-04-21,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
693,3,286.31,68,16.314664,92.280895,52,238,16,923045,1,1,42.9465,55,0,2023-04-21,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
694,3,154.73,40,17.771204,88.462474,45,60,5,533023,1,1,23.2095,137,1,2023-04-09,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5
